Count,Name,Foil,Card Number,Edition,Language
2,Experimental Frenzy,,99,Guilds of Ravnica,English
2,Lava Coil,,108,Guilds of Ravnica,English
4,Runaway Steam-Kin,,115,Guilds of Ravnica,English
1,Banefire,,130,Core Set 2019,English
4,Lightning Strike,,152,Core Set 2019,English
4,Shock,,156,Core Set 2019,English
4,Viashino Pyromancer,,166,Core Set 2019,English
6,Mountain,,273,Core Set 2019,English
6,Mountain,,274,Core Set 2019,English
5,Mountain,,275,Core Set 2019,English
5,Mountain,,276,Core Set 2019,English
4,Ghitu Lavarunner,,127,Dominaria,English
4,Goblin Chainwhirler,,129,Dominaria,English
4,Wizard's Lightning,,152,Dominaria,English
4,Fanatical Firebrand,,101,Rivals of Ixalan,English
1,Rekindling Phoenix,,111,Rivals of Ixalan,English
,,,,,
,SIDEBOARD,,,,
4,Lightning Mare,,151,Core Set 2019,English
4,Diamond Mare,,231,Core Set 2019,English
4,Fight with Fire,,119,Dominaria,English
3,Fiery Cannonade,,143,Ixalan,English
